Company,Ticker,Earning Time,Earning Score,Starting Week,Earning Date,Market Time,Left-day Open,Right-day Open,Left-day Close,Right-day Close,Left-day High,Right-day High,Left-day Low,Right-day Low,Close diff,Hi-lo diff,Change,Predict,DIFF,True Label
Tempur Sealy,TPX,"Thu beforemarket",-42,2020-02-10,2020-02-13,PREMARKET,23.05,24.66,23.52,23.48,23.55,24.95,22.96,23.27,-0.170068027210879,8.66724738675957,NEUTRAL,NEUTRAL,8.66724738675957,BULL
YETI,YETI,"Thu beforemarket",4,2020-02-10,2020-02-13,PREMARKET,34.5,34.7,34.72,34.19,35.13,35.08,33.55,32.26,-1.5264976958525356,4.560357675111781,NEUTRAL,NEUTRAL,4.560357675111781,BULL
Pepsi,PEP,"Thu beforemarket",-3,2020-02-10,2020-02-13,PREMARKET,140.37,139.0,139.8,140.17,140.43,140.8,139.1,137.35,0.26466380543632706,1.2221423436376888,NEUTRAL,NEUTRAL,1.2221423436376888,NEUTRAL
Mattel,MAT,"Thu aftermarket",-56,2020-02-10,2020-02-13,AFH,14.46,14.4,14.4,13.95,14.56,14.72,14.33,13.6,-3.125000000000011,2.7215631542219176,BEAR,BEAR,2.7215631542219176,BULL
Nvidia,NVDA,"Thu aftermarket",-17,2020-02-10,2020-02-13,AFH,67.4,71.66,67.54,72.29,68.22,73.58,67.13,71.34,7.032869410719567,9.608222851184278,BULL,NEUTRAL,9.608222851184278,BULL
Expedia,EXPE,"Thu aftermarket",-9,2020-02-10,2020-02-13,AFH,109.59,123.59,110.18,122.35,111.56,124.28,109.59,119.58,11.045561807950621,13.404507710557523,BULL,NEUTRAL,13.404507710557523,BULL
Yelp,YELP,"Thu aftermarket",0,2020-02-10,2020-02-13,AFH,35.21,33.4,36.5,35.23,36.86,35.24,34.95,32.79,-3.4794520547945296,0.829756795422032,BEAR,NEUTRAL,0.829756795422032,NEUTRAL
Roku,ROKU,"Thu aftermarket",6,2020-02-10,2020-02-13,AFH,139.5,149.19,139.05,130.25,141.71,151.2,138.36,127.4,-6.328658755843231,9.280138768430168,BEAR,NEUTRAL,9.280138768430168,BULL
Trupanion,TRUP,"Thu aftermarket",10,2020-02-10,2020-02-13,AFH,35.41,34.4,36.27,29.4,37.23,34.5,34.93,28.5,-18.94127377998347,-1.2310334955625502,BEAR,NEUTRAL,-1.2310334955625502,NEUTRAL
Godaddy,GDDY,"Thu aftermarket",13,2020-02-10,2020-02-13,AFH,70.23,75.13,70.87,78.39,71.37,78.99,69.55,74.79,10.61097784676166,13.572969086987774,BULL,NEUTRAL,13.572969086987774,BULL
Alibaba,BABA,"Thu beforemarket",-27,2020-02-10,2020-02-13,PREMARKET,221.13,220.0,224.31,220.36,225.52,225.0,220.21,218.99,-1.7609558200704312,2.1751964034330884,NEUTRAL,NEUTRAL,2.1751964034330884,BULL
Canopy Growth,CGC,"Fri beforemarket",11,2020-02-10,2020-02-14,PREMARKET,19.36,23.17,19.52,22.13,20.44,23.9,19.26,21.72,13.370901639344268,24.091381100726885,BULL,NEUTRAL,24.091381100726885,BULL
Wingstop,WING,"Wed beforemarket",-3,2020-02-17,2020-02-19,PREMARKET,96.29,93.53,97.19,94.43,97.6,98.64,95.46,91.02,-2.839798333161836,3.3312382149591535,BEAR,NEUTRAL,3.3312382149591535,BULL
DISH,DISH,"Wed beforemarket",5,2020-02-17,2020-02-19,PREMARKET,39.89,42.0,41.29,41.25,41.56,42.62,39.82,40.89,-0.09687575684185212,7.031642390758397,NEUTRAL,NEUTRAL,7.031642390758397,BULL
Genuine Parts,GPC,"Wed beforemarket",-25,2020-02-17,2020-02-19,PREMARKET,91.25,94.72,91.65,94.1,92.55,96.61,90.84,93.31,2.67321331151118,6.351827388815501,BULL,NEUTRAL,6.351827388815501,BULL
Hyatt,H,"Wed aftermarket",3,2020-02-17,2020-02-19,AFH,88.46,89.79,89.73,92.64,90.43,94.76,88.37,89.1,3.2430625208960118,7.230960733280534,BULL,NEUTRAL,7.230960733280534,BULL
Cheesecake Factory,CAKE,"Wed aftermarket",-14,2020-02-17,2020-02-19,AFH,39.78,39.35,40.41,41.77,40.9,42.51,39.6,38.9,3.365503588220764,7.348484848484849,BULL,NEUTRAL,7.348484848484849,BULL
Puma,PMMAF,"Wed beforemarket",11,2020-02-17,2020-02-19,PREMARKET,78.98,81.48,78.98,87.17,78.98,87.17,78.98,81.48,10.369713851608008,10.369713851608008,BULL,NEUTRAL,10.369713851608008,BULL
Jack in the Box,JACK,"Wed aftermarket",-28,2020-02-17,2020-02-19,AFH,86.18,82.21,86.76,85.65,87.57,86.26,85.47,81.24,-1.2793914246196358,0.9243009243009359,NEUTRAL,NEUTRAL,0.9243009243009359,NEUTRAL
Wix,WIX,"Thu beforemarket",-44,2020-02-17,2020-02-20,PREMARKET,153.0,139.99,155.24,141.68,156.4,148.16,153.0,136.54,-8.734862148930688,-3.1633986928104596,BEAR,NEUTRAL,-3.1633986928104596,BEAR
Dropbox,DBX,"Thu aftermarket",-12,2020-02-17,2020-02-20,AFH,18.28,21.99,18.72,22.45,18.8,23.73,18.09,21.88,19.92521367521367,31.17744610281925,BULL,NEUTRAL,31.17744610281925,BULL
Sprouts,SFM,"Thu aftermarket",0,2020-02-17,2020-02-20,AFH,15.83,18.18,16.05,17.99,16.19,19.34,15.76,17.91,12.087227414330194,22.715736040609148,BULL,NEUTRAL,22.715736040609148,BULL
BJ's,BJRI,"Thu aftermarket",-16,2020-02-17,2020-02-20,AFH,42.84,39.72,43.52,38.65,44.27,40.9,42.84,37.36,-11.190257352941192,-4.528478057889829,BEAR,NEUTRAL,-4.528478057889829,BEAR
Texas Roadhouse,TXRH,"Thu aftermarket",-22,2020-02-17,2020-02-20,AFH,64.01,70.88,65.59,70.7,65.83,71.66,64.01,68.04,7.7908217716115225,11.951257615997491,BULL,NEUTRAL,11.951257615997491,BULL
Domino's,DPZ,"Thu beforemarket",-16,2020-02-17,2020-02-20,PREMARKET,294.11,357.32,293.23,368.3,297.84,376.89,291.54,352.31,25.60106401118576,29.275571105165653,BULL,NEUTRAL,29.275571105165653,BULL
Deere,DE,"Fri beforemarket",5,2020-02-17,2020-02-21,PREMARKET,161.16,174.03,162.21,173.56,163.11,178.02,160.91,172.16,6.997102521422849,10.633273258343179,BULL,NEUTRAL,10.633273258343179,BULL
Ruth's Group,RUTH,"Fri beforemarket",8,2020-02-17,2020-02-21,PREMARKET,23.39,24.22,23.64,22.19,24.02,24.22,23.39,21.88,-6.133671742808799,3.5485250106883193,BEAR,NEUTRAL,3.5485250106883193,BULL
Intuit,INTU,"Mon aftermarket",-3,2020-02-24,2020-02-24,AFH,285.62,294.64,283.63,282.01,289.84,298.69,275.29,280.8,-0.5711666607904675,8.50012713865378,NEUTRAL,NEUTRAL,8.50012713865378,BULL
Shake Shack,SHAK,"Mon aftermarket",-43,2020-02-24,2020-02-24,AFH,73.08,62.38,73.57,63.07,74.27,66.9,72.25,61.15,-14.272121788772585,-7.404844290657431,BEAR,NEUTRAL,-7.404844290657431,BEAR
Macy's,M,"Tue beforemarket",7,2020-02-24,2020-02-25,PREMARKET,15.06,15.04,14.83,14.02,15.06,15.28,14.64,13.93,-5.461901550910319,4.371584699453535,BEAR,NEUTRAL,4.371584699453535,BULL
Planet Fitness,PLNT,"Tue aftermarket",-17,2020-02-24,2020-02-25,AFH,84.97,77.4,81.17,75.77,85.28,78.47,80.85,75.06,-6.652704201059512,-2.9437229437229373,BEAR,NEUTRAL,-2.9437229437229373,BEAR
Home Depot,HD,"Tue beforemarket",-24,2020-02-24,2020-02-25,PREMARKET,229.16,236.48,230.33,228.1,233.61,237.32,228.41,227.24,-0.9681760951678053,3.9008799964975305,NEUTRAL,NEUTRAL,3.9008799964975305,BULL
Weight Watchers,WW,"Tue aftermarket",9,2020-02-24,2020-02-25,AFH,37.45,36.51,34.83,31.26,37.64,37.64,34.29,30.75,-10.249784668389307,9.769612131816864,BEAR,NEUTRAL,9.769612131816864,BULL
Revolve,RVLV,"Tue aftermarket",96,2020-02-24,2020-02-25,AFH,19.36,16.84,19.31,16.78,19.98,17.62,18.24,15.73,-13.102019678922828,-3.3991228070175294,BEAR,BULL,-3.3991228070175294,BEAR
Salesforce,CRM,"Tue aftermarket",17,2020-02-24,2020-02-25,AFH,188.47,176.54,181.27,178.87,189.98,182.67,179.43,174.25,-1.3239918353836866,1.8057181073398931,NEUTRAL,NEUTRAL,1.8057181073398931,NEUTRAL
TJX,TJX,"Wed beforemarket",-8,2020-02-24,2020-02-26,PREMARKET,61.29,63.42,59.06,63.29,61.44,64.24,58.97,62.53,7.1622079241449255,8.93674749872817,BULL,NEUTRAL,8.93674749872817,BULL
Beyond Meat,BYND,"Wed aftermarket",-83,2020-02-24,2020-02-26,AFH,115.33,110.34,112.51,106.14,118.2,111.5,111.55,103.5,-5.661718958314821,-0.044822949350065144,BEAR,BEAR,-0.044822949350065144,NEUTRAL
Hostess,TWNK,"Wed aftermarket",-36,2020-02-24,2020-02-26,AFH,13.33,12.9,12.99,12.61,13.44,12.94,12.99,12.58,-2.9253271747498144,-0.38491147036182616,BEAR,NEUTRAL,-0.38491147036182616,NEUTRAL
Fiesta Group,FRGI,"Wed aftermarket",-32,2020-02-24,2020-02-26,AFH,10.01,8.6,9.1,9.44,10.01,9.8,9.03,8.11,3.736263736263745,8.527131782945752,BULL,NEUTRAL,8.527131782945752,BULL
Carvana,CVNA,"Wed aftermarket",-14,2020-02-24,2020-02-26,AFH,103.31,88.4,101.56,88.77,105.41,92.75,100.28,81.1,-12.593540764080357,-7.508974870362984,BEAR,NEUTRAL,-7.508974870362984,BEAR
Lowe's,LOW,"Wed beforemarket",2,2020-02-24,2020-02-26,PREMARKET,121.48,117.49,115.75,110.65,121.48,117.63,115.75,109.34,-4.406047516198697,1.624190064794817,BEAR,NEUTRAL,1.624190064794817,NEUTRAL
Etsy,ETSY,"Wed aftermarket",-13,2020-02-24,2020-02-26,AFH,50.29,55.42,50.69,57.92,52.65,60.08,50.0,53.81,14.263168277766836,20.16,BULL,NEUTRAL,20.16,BULL
Priceline,BKNG,"Wed aftermarket",-14,2020-02-24,2020-02-26,AFH,1731.22,1612.98,1678.2,1659.85,1742.94,1730.0,1659.64,1592.45,-1.0934334405911184,4.239473620785228,NEUTRAL,NEUTRAL,4.239473620785228,BULL
L Brands,LB,"Wed aftermarket",15,2020-02-24,2020-02-26,AFH,23.49,20.97,22.67,22.94,23.61,23.25,22.63,20.51,1.191001323334806,2.7397260273972712,NEUTRAL,NEUTRAL,2.7397260273972712,BULL
Square,SQ,"Wed aftermarket",7,2020-02-24,2020-02-26,AFH,77.68,81.39,76.59,79.31,79.08,85.93,76.0,79.05,3.551377464420935,13.06578947368422,BULL,NEUTRAL,13.06578947368422,BULL
Smuckers,SJM,"Wed beforemarket",16,2020-02-24,2020-02-26,PREMARKET,104.95,103.25,103.01,104.38,104.98,107.9,101.67,101.98,1.3299679642753137,6.127667945313275,NEUTRAL,NEUTRAL,6.127667945313275,BULL
Churchill Downs,CHDN,"Wed aftermarket",47,2020-02-24,2020-02-26,AFH,150.37,137.19,144.94,138.38,152.87,143.32,144.51,131.09,-4.526010763074373,-0.823472424053695,BEAR,NEUTRAL,-0.823472424053695,NEUTRAL
Wendy's,WEN,"Wed beforemarket",-18,2020-02-24,2020-02-26,PREMARKET,23.02,22.0,22.45,21.4,23.5,23.06,22.43,21.33,-4.677060133630295,2.808738296923763,BEAR,NEUTRAL,2.808738296923763,BULL
Papa John's,PZZA,"Wed beforemarket",-14,2020-02-24,2020-02-26,PREMARKET,67.94,65.06,66.53,60.76,68.04,65.68,65.8,58.22,-8.672779197354586,-0.18237082066867583,BEAR,NEUTRAL,-0.18237082066867583,NEUTRAL
Marriott,MAR,"Wed aftermarket",-4,2020-02-24,2020-02-26,AFH,125.79,117.0,119.71,119.64,127.16,127.28,119.37,114.46,-0.058474647063733176,6.626455558347999,NEUTRAL,NEUTRAL,6.626455558347999,BULL
AB Inbev,BUD,"Thu beforemarket",-16,2020-02-24,2020-02-27,PREMARKET,65.79,59.55,65.09,59.12,66.5,61.25,65.05,59.11,-9.171915808880016,-5.8416602613374335,BEAR,NEUTRAL,-5.8416602613374335,BEAR
Best Buy,BBY,"Thu beforemarket",33,2020-02-24,2020-02-27,PREMARKET,79.67,76.46,79.04,75.32,81.59,79.32,79.01,75.02,-4.706477732793535,0.39235539805086983,BEAR,NEUTRAL,0.39235539805086983,NEUTRAL
Monster,MNST,"Thu aftermarket",33,2020-02-24,2020-02-27,AFH,65.74,64.82,63.74,62.41,65.94,65.04,63.44,61.22,-2.08660181989333,2.522068095838592,BEAR,NEUTRAL,2.522068095838592,BULL
Farfetch,FTCH,"Thu aftermarket",26,2020-02-24,2020-02-27,AFH,9.63,10.69,9.51,11.17,10.02,11.66,8.9,10.36,17.455310199789697,31.011235955056172,BULL,NEUTRAL,31.011235955056172,BULL
Autodesk,ADSK,"Thu aftermarket",-8,2020-02-24,2020-02-27,AFH,184.24,176.57,180.65,190.88,188.49,191.36,180.07,175.05,5.662884029892057,6.269783972899434,BULL,NEUTRAL,6.269783972899434,BULL
Crocs,CROX,"Thu beforemarket",13,2020-02-24,2020-02-27,PREMARKET,34.44,28.35,33.87,28.45,35.3,30.8,33.67,26.77,-16.002361972246824,-8.52390852390853,BEAR,NEUTRAL,-8.52390852390853,BEAR
Keurig Dr Pepper,KDP,"Thu beforemarket",5,2020-02-24,2020-02-27,PREMARKET,28.16,26.84,27.84,27.36,28.51,27.95,27.62,26.65,-1.7241379310344862,1.1947863866763164,NEUTRAL,NEUTRAL,1.1947863866763164,NEUTRAL
Footlocker,FL,"Fri beforemarket",-3,2020-02-24,2020-02-28,PREMARKET,32.4,31.6,32.5,35.11,34.19,36.03,31.79,30.25,8.03076923076922,13.337527524378734,BULL,NEUTRAL,13.337527524378734,BULL
Wayfair,W,"Fri beforemarket",-29,2020-02-24,2020-02-28,PREMARKET,69.04,53.31,70.35,63.21,74.0,63.32,67.41,52.41,-10.149253731343277,-6.067349058003257,BEAR,NEUTRAL,-6.067349058003257,BEAR
Tilray,TLRY,"Mon aftermarket",-32,2020-03-02,2020-03-02,AFH,14.74,13.0,15.35,13.02,15.62,14.19,13.55,13.0,-15.179153094462539,4.723247232472305,BEAR,NEUTRAL,4.723247232472305,BULL
Kohl's,KSS,"Tue beforemarket",25,2020-03-02,2020-03-03,PREMARKET,37.31,37.94,36.59,35.62,37.31,38.17,35.38,34.81,-2.6509975403115726,7.88581119276428,BEAR,NEUTRAL,7.88581119276428,BULL
AutoZone,AZO,"Tue beforemarket",-12,2020-03-02,2020-03-03,PREMARKET,1042.0,1003.99,1046.89,1024.71,1051.29,1082.3,1013.34,997.89,-2.118656210299086,6.805218386721124,BEAR,NEUTRAL,6.805218386721124,BULL
Nordstrom,JWN,"Tue aftermarket",21,2020-03-02,2020-03-03,AFH,34.16,30.98,33.01,32.46,35.33,32.89,32.66,30.73,-1.6661617691608566,0.7042253521126973,NEUTRAL,NEUTRAL,0.7042253521126973,NEUTRAL
Ross Stores,ROST,"Tue aftermarket",-15,2020-03-02,2020-03-03,AFH,110.14,108.53,108.37,108.71,113.42,109.64,106.76,104.99,0.3137399649349337,2.6976395653802943,NEUTRAL,NEUTRAL,2.6976395653802943,BULL
Urban Outfitters,URBN,"Tue aftermarket",-17,2020-03-02,2020-03-03,AFH,23.01,21.5,23.13,21.4,24.39,22.43,22.4,20.8,-7.47946389969737,0.1339285714285765,BEAR,NEUTRAL,0.1339285714285765,NEUTRAL
Target,TGT,"Tue beforemarket",11,2020-03-02,2020-03-03,PREMARKET,100.87,109.28,106.41,103.27,106.78,109.48,100.45,101.44,-2.9508504839770744,8.989547038327528,BEAR,NEUTRAL,8.989547038327528,BULL
Campbell Soup,CPB,"Wed beforemarket",10,2020-03-02,2020-03-04,PREMARKET,45.88,47.79,45.77,50.39,46.85,50.5,45.34,47.58,10.093948000873931,11.380679311865904,BULL,NEUTRAL,11.380679311865904,BULL
Dollar Tree,DLTR,"Wed beforemarket",9,2020-03-02,2020-03-04,PREMARKET,84.1,81.22,81.82,78.91,84.75,82.49,80.71,78.07,-3.5565876313859657,2.2054268368231877,BEAR,NEUTRAL,2.2054268368231877,BULL
Abercrombie,ANF,"Wed beforemarket",0,2020-03-02,2020-03-04,PREMARKET,12.8,13.24,12.51,13.63,13.45,13.82,12.35,12.76,8.952837729816165,11.902834008097173,BULL,NEUTRAL,11.902834008097173,BULL
American Eagle,AEO,"Wed aftermarket",-10,2020-03-02,2020-03-04,AFH,12.21,12.68,12.38,11.41,12.41,12.96,11.8,11.28,-7.835218093699526,9.830508474576272,BEAR,NEUTRAL,9.830508474576272,BULL
Zoom,ZM,"Wed aftermarket",-65,2020-03-02,2020-03-04,AFH,118.51,110.25,116.8,125.0,119.97,129.83,113.11,110.0,7.02054794520548,14.782070550791282,BULL,BEAR,14.782070550791282,BULL
Costco,COST,"Thu aftermarket",-13,2020-03-02,2020-03-05,AFH,303.94,300.44,303.93,299.67,312.35,305.59,301.46,291.41,-1.4016385351890204,1.3699993365620555,NEUTRAL,NEUTRAL,1.3699993365620555,NEUTRAL
Burlington,BURL,"Thu beforemarket",-1,2020-03-02,2020-03-05,PREMARKET,217.55,216.79,219.37,218.46,219.37,227.7,211.83,216.79,-0.4148242694990145,7.491856677524411,NEUTRAL,NEUTRAL,7.491856677524411,BULL
Kroger,KR,"Thu beforemarket",-24,2020-03-02,2020-03-05,PREMARKET,28.78,29.72,30.02,32.46,30.03,32.68,28.75,29.51,8.127914723517659,13.66956521739131,BULL,NEUTRAL,13.66956521739131,BULL
Chuy's,CHUY,"Thu aftermarket",-7,2020-03-02,2020-03-05,AFH,19.69,19.3,18.49,18.94,19.72,19.83,18.0,18.05,2.4337479718766986,10.166666666666657,BULL,NEUTRAL,10.166666666666657,BULL
HR Block,HRB,"Thu aftermarket",25,2020-03-02,2020-03-05,AFH,19.48,17.51,19.09,18.13,19.55,18.17,18.83,16.13,-5.028810895756941,-3.5050451407328542,BEAR,NEUTRAL,-3.5050451407328542,BEAR
Casey's,CASY,"Mon aftermarket",-33,2020-03-09,2020-03-09,AFH,166.55,168.6,170.13,172.99,173.09,174.36,162.24,167.17,1.6810674190325114,7.47041420118344,NEUTRAL,NEUTRAL,7.47041420118344,BULL
Stitch Fix,SFIX,"Mon aftermarket",-12,2020-03-09,2020-03-09,AFH,21.03,15.0,21.21,15.86,21.43,16.2,19.7,14.28,-25.223950966525233,-17.76649746192893,BEAR,NEUTRAL,-17.76649746192893,BEAR
Turtle Beach,HEAR,"Tue aftermarket",-40,2020-03-09,2020-03-10,AFH,5.68,6.09,5.52,5.75,5.79,6.1,5.32,5.3,4.166666666666674,14.661654135338331,BULL,NEUTRAL,14.661654135338331,BULL
Adidas,ADDYY,"Wed beforemarket",39,2020-03-09,2020-03-11,PREMARKET,129.29,114.53,128.17,110.78,129.45,114.53,123.5,109.42,-13.567917609424974,-7.263157894736838,BEAR,NEUTRAL,-7.263157894736838,BEAR
Express,EXPR,"Wed beforemarket",0,2020-03-09,2020-03-11,PREMARKET,2.76,2.41,2.48,2.3,2.78,2.73,2.35,2.25,-7.258064516129037,16.170212765957448,BEAR,NEUTRAL,16.170212765957448,BULL
Build-A-Bear,BBW,"Wed beforemarket",74,2020-03-09,2020-03-11,PREMARKET,3.1,3.08,3.04,2.73,3.28,3.23,2.88,2.72,-10.197368421052634,12.15277777777779,BEAR,BULL,12.15277777777779,BULL
Dollar General,DG,"Thu beforemarket",-29,2020-03-09,2020-03-12,PREMARKET,161.22,150.26,155.82,140.34,163.83,155.27,154.89,138.54,-9.934539853677315,0.2453353993156604,BEAR,NEUTRAL,0.2453353993156604,NEUTRAL
Gap,GPS,"Thu aftermarket",1,2020-03-09,2020-03-12,AFH,9.56,10.27,9.59,10.29,9.92,10.82,8.9,9.8,7.299270072992692,21.573033707865164,BULL,NEUTRAL,21.573033707865164,BULL
Ulta,ULTA,"Thu aftermarket",-6,2020-03-09,2020-03-12,AFH,198.92,227.19,198.54,207.06,214.14,229.25,190.83,193.65,4.291326684799035,20.13310276162028,BULL,NEUTRAL,20.13310276162028,BULL
Adobe,ADBE,"Thu aftermarket",-11,2020-03-09,2020-03-12,AFH,290.41,312.88,285.0,335.5,310.13,336.0,283.0,298.0,17.719298245614045,18.727915194346288,BULL,NEUTRAL,18.727915194346288,BULL
Tilly's,TLYS,"Thu aftermarket",-20,2020-03-09,2020-03-12,AFH,4.07,4.88,4.08,4.79,4.26,5.02,4.01,4.37,17.40196078431373,25.187032418952615,BULL,NEUTRAL,25.187032418952615,BULL
Kodak,KODK,"Tue aftermarket",34,2020-03-16,2020-03-17,AFH,1.81,1.73,1.78,1.59,1.99,2.0,1.7,1.55,-10.67415730337078,17.647058823529417,BEAR,NEUTRAL,17.647058823529417,BULL
Lands End,LE,"Tue beforemarket",-53,2020-03-16,2020-03-17,PREMARKET,5.37,4.55,4.55,7.29,5.42,7.4,4.5,4.55,60.219780219780226,64.44444444444446,BULL,BEAR,64.44444444444446,BULL
DSW,DBI,"Tue beforemarket",-10,2020-03-16,2020-03-17,PREMARKET,8.4,5.79,5.86,4.02,8.48,5.83,4.72,3.64,-31.399317406143357,23.516949152542388,BEAR,NEUTRAL,23.516949152542388,BULL
FedEx,FDX,"Tue aftermarket",10,2020-03-16,2020-03-17,AFH,91.26,88.8,93.29,97.92,98.39,98.93,87.13,88.22,4.963018544324149,13.542981751405957,BULL,NEUTRAL,13.542981751405957,BULL
BMW,BMWYY,"Wed beforemarket",-14,2020-03-16,2020-03-18,PREMARKET,13.57,13.08,13.67,13.21,13.89,13.49,13.26,12.84,-3.3650329188002814,1.7345399698340813,BEAR,NEUTRAL,1.7345399698340813,NEUTRAL
Guess,GES,"Wed aftermarket",77,2020-03-16,2020-03-18,AFH,5.35,4.94,3.81,8.56,5.84,10.75,3.54,4.39,124.67191601049872,203.6723163841808,BULL,BULL,203.6723163841808,BULL
Five Below,FIVE,"Wed aftermarket",10,2020-03-16,2020-03-18,AFH,59.64,56.0,53.59,52.27,60.87,58.48,48.01,47.53,-2.463146109348757,21.80795667569255,BEAR,NEUTRAL,21.80795667569255,BULL
Darden,DRI,"Thu beforemarket",8,2020-03-16,2020-03-19,PREMARKET,36.45,33.08,33.5,41.6,38.32,45.64,25.64,29.91,24.179104477611936,78.003120124805,BULL,NEUTRAL,78.003120124805,BULL
Ollie's,OLLI,"Thu aftermarket",9,2020-03-16,2020-03-19,AFH,33.83,36.08,38.06,38.78,40.11,40.5,32.26,35.27,1.8917498686284784,25.5424674519529,NEUTRAL,NEUTRAL,25.5424674519529,BULL
Citigroup,C,Wed before market,39,2020-04-13,2020-04-15,PREMARKET,45.07,41.02,42.95,40.53,45.15,41.87,41.17,40.3,-5.634458672875442,1.7002671848433293,BEAR,NEUTRAL,1.7002671848433293,NEUTRAL
U.S. Bank,USB,Wed before market,6,2020-04-13,2020-04-15,PREMARKET,35.94,33.5,34.14,31.78,35.94,33.85,33.62,31.29,-6.912712360867013,0.684116597263551,BEAR,NEUTRAL,0.684116597263551,NEUTRAL
Bed Bath,BBBY,Wed after market,-8,2020-04-13,2020-04-15,AFH,5.08,5.26,4.44,5.24,5.08,5.44,4.35,4.99,18.01801801801801,25.057471264367837,BULL,NEUTRAL,25.057471264367837,BULL
Lovesac,LOVE,Thu before market,-13,2020-04-13,2020-04-16,PREMARKET,6.39,8.5,5.9,7.51,6.39,8.5,5.75,6.75,27.288135593220318,47.82608695652173,BULL,NEUTRAL,47.82608695652173,BULL
Rite Aid,RAD,Thu before market,36,2020-04-13,2020-04-16,PREMARKET,15.24,12.33,14.48,11.43,15.44,12.74,14.17,10.6,-21.063535911602216,-10.09174311926605,BEAR,NEUTRAL,-10.09174311926605,BEAR
IBM,IBM,Mon after market,4,2020-04-20,2020-04-20,AFH,110.37,105.6,111.54,108.15,113.8,108.52,109.43,103.8,-3.039268423883812,-0.831581833135342,BEAR,NEUTRAL,-0.831581833135342,NEUTRAL
Snapchat,SNAP,Tue after market,5,2020-04-20,2020-04-21,AFH,12.71,15.18,12.44,17.01,13.04,17.15,12.44,14.85,36.736334405144724,37.86173633440515,BULL,NEUTRAL,37.86173633440515,BULL
Chipotle,CMG,Tue after market,8,2020-04-20,2020-04-21,AFH,799.0,848.99,786.69,882.26,809.24,905.0,772.01,834.18,12.148368480595906,17.226460797139943,BULL,NEUTRAL,17.226460797139943,BULL
Netflix,NFLX,Tue after market,43,2020-04-20,2020-04-21,AFH,444.77,429.73,433.83,421.42,447.0,433.0,425.6,413.0,-2.8605675033999467,1.7387218045112673,BEAR,NEUTRAL,1.7387218045112673,NEUTRAL
Coca Cola,KO,Tue before market,-8,2020-04-20,2020-04-21,PREMARKET,45.88,44.05,44.67,43.57,46.09,45.03,44.46,42.49,-2.462502798298638,1.2820512820512775,BEAR,NEUTRAL,1.2820512820512775,NEUTRAL
Kering,PPRUY,Tue before market,23,2020-04-20,2020-04-21,PREMARKET,53.45,51.99,52.91,51.16,54.63,52.58,52.91,51.16,-3.3075033075033122,-0.6237006237006182,BEAR,NEUTRAL,-0.6237006237006182,NEUTRAL
5/3 Bank,FITB,Tue before market,77,2020-04-20,2020-04-21,PREMARKET,15.2,15.24,15.84,15.44,16.09,16.22,14.91,14.84,-2.5252525252525304,8.78604963112004,BEAR,BULL,8.78604963112004,BULL
Snap-On,SNA,Tue before market,36,2020-04-20,2020-04-21,PREMARKET,111.14,106.9,110.23,106.27,112.13,109.4,109.14,104.58,-3.5924884332758866,0.2382261315741374,BEAR,NEUTRAL,0.2382261315741374,NEUTRAL
Kimberly-Clark,KMB,Wed before market,73,2020-04-20,2020-04-22,PREMARKET,132.57,135.46,134.04,137.24,135.33,137.76,132.32,131.95,2.387347060578948,4.111245465538094,BULL,BULL,4.111245465538094,BULL
Netgear,NTGR,Wed after market,33,2020-04-20,2020-04-22,AFH,25.06,23.35,26.02,21.66,26.27,23.82,24.21,21.28,-16.756341275941576,-1.6109045848822778,BEAR,NEUTRAL,-1.6109045848822778,NEUTRAL
Delta,DAL,Wed before market,-5,2020-04-20,2020-04-22,PREMARKET,23.02,23.88,23.1,22.47,23.77,23.94,22.8,21.63,-2.7272727272727337,5.000000000000004,BEAR,NEUTRAL,5.000000000000004,BULL
Discover,DFS,Wed after market,8,2020-04-20,2020-04-22,AFH,33.94,31.48,33.85,33.53,34.18,34.51,33.13,31.3,-0.945347119645501,4.16540899486868,NEUTRAL,NEUTRAL,4.16540899486868,BULL
Southwest,LUV,Thu before market,-20,2020-04-20,2020-04-23,PREMARKET,30.63,29.81,29.71,30.14,30.81,30.78,28.8,29.59,1.4473241332884523,6.875000000000009,NEUTRAL,NEUTRAL,6.875000000000009,BULL
Canon,CAJ,Thu before market,-12,2020-04-20,2020-04-23,PREMARKET,19.42,19.29,19.34,18.93,19.42,19.38,18.94,18.84,-2.119958634953467,2.323125659978875,BEAR,NEUTRAL,2.323125659978875,BULL
Crocs,CROX,Thu before market,-14,2020-04-20,2020-04-23,PREMARKET,23.53,21.62,23.3,19.45,23.79,22.12,22.89,19.08,-16.523605150214593,-3.3639143730886834,BEAR,NEUTRAL,-3.3639143730886834,BEAR
Skechers,SKX,Thu after market,-21,2020-04-20,2020-04-23,AFH,25.12,25.81,24.73,25.6,25.58,26.65,24.62,25.14,3.517994338859687,8.24532900081234,BULL,NEUTRAL,8.24532900081234,BULL
Citrix,CTXS,Thu before market,66,2020-04-20,2020-04-23,PREMARKET,146.29,141.33,149.64,139.64,149.86,143.67,145.19,137.41,-6.6827051590483855,-1.0469040567532284,BEAR,BULL,-1.0469040567532284,NEUTRAL
